danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,added_at,albumid,artists,genre,imagehref,trackName,popularity
0.708,0.889,1,-2.879,1,0.0622,0.46,0,0.113,0.645,128.05,audio_features,2gat9tFMWBID4SmoPmQrFQ,spotify:track:2gat9tFMWBID4SmoPmQrFQ,https://api.spotify.com/v1/tracks/2gat9tFMWBID4SmoPmQrFQ,https://api.spotify.com/v1/audio-analysis/2gat9tFMWBID4SmoPmQrFQ,220980,4,2018-06-21T02:21:16Z,0LqZ9ELhMDdIkpXvSqaLAp,Bolbbalgan4,k-pop,https://i.scdn.co/image/ab67616d0000b273096feccc0a1e984c51a09364,Travel,57
0.484,0.182,0,-13.263,1,0.0443,0.901,0,0.084,0.256,121.931,audio_features,0wCacrsuj2XrAqMtxL36i2,spotify:track:0wCacrsuj2XrAqMtxL36i2,https://api.spotify.com/v1/tracks/0wCacrsuj2XrAqMtxL36i2,https://api.spotify.com/v1/audio-analysis/0wCacrsuj2XrAqMtxL36i2,232773,4,2018-06-19T03:47:09Z,7DpdMbp6mDHG5jJVFppI1p,Steve Chou,c-pop,https://i.scdn.co/image/ab67616d0000b273c9b4d9627c91a6cdc0597507,出賣,43
0.513,0.474,6,-8.493,1,0.0362,0.75,0,0.0617,0.287,131.579,audio_features,2pC8tZmEcP1xfTjfUmAcLw,spotify:track:2pC8tZmEcP1xfTjfUmAcLw,https://api.spotify.com/v1/tracks/2pC8tZmEcP1xfTjfUmAcLw,https://api.spotify.com/v1/audio-analysis/2pC8tZmEcP1xfTjfUmAcLw,273533,4,2018-06-01T06:06:40Z,5bRwG68kAizO2grYZCxTAR,Koala Liu,mainland chinese pop,https://i.scdn.co/image/ab67616d0000b27319a41370004a05074a0bbc3c,擁抱你,47
0.636,0.786,10,-5.11,1,0.0385,0.206,0,0.128,0.737,139.846,audio_features,0AlVlKSn4I0VRKjRZgM8zo,spotify:track:0AlVlKSn4I0VRKjRZgM8zo,https://api.spotify.com/v1/tracks/0AlVlKSn4I0VRKjRZgM8zo,https://api.spotify.com/v1/audio-analysis/0AlVlKSn4I0VRKjRZgM8zo,244187,4,2018-05-24T09:55:35Z,0blBgX2zQ52GJffBFqf2iE,Tiger Hu,mainland chinese pop,https://i.scdn.co/image/ab67616d0000b273b6e8dfbd8674a034c4a1365b,你記得嗎,35
0.647,0.707,1,-6.248,1,0.0606,0.213,0.00000296,0.158,0.648,122.999,audio_features,7qTqwHlMJcyWUKLetntE7A,spotify:track:7qTqwHlMJcyWUKLetntE7A,https://api.spotify.com/v1/tracks/7qTqwHlMJcyWUKLetntE7A,https://api.spotify.com/v1/audio-analysis/7qTqwHlMJcyWUKLetntE7A,242160,4,2018-05-23T09:57:57Z,7Bj6XPvfBOTCqzggEsKiHE,Z-Chen,malaysian mandopop,https://i.scdn.co/image/ab67616d0000b273e44eba2cebff1780a37bb55b,每次都忘記,16
0.29,0.505,11,-7.384,1,0.0313,0.0207,0.09,0.0923,0.479,89.57,audio_features,7ARYI48Dkalpm08NvgYUls,spotify:track:7ARYI48Dkalpm08NvgYUls,https://api.spotify.com/v1/tracks/7ARYI48Dkalpm08NvgYUls,https://api.spotify.com/v1/audio-analysis/7ARYI48Dkalpm08NvgYUls,258533,4,2018-05-23T03:35:10Z,6HQ5lvLYVlXyJEl9knI9Eh,Sweet John,chinese indie,https://i.scdn.co/image/ab67616d0000b27365b017df26ada1ae7c555386,留給你的我從未,45
0.545,0.652,6,-5.088,1,0.0696,0.592,0,0.117,0.529,173.974,audio_features,3YetezSfTNAAABwFA6PyMf,spotify:track:3YetezSfTNAAABwFA6PyMf,https://api.spotify.com/v1/tracks/3YetezSfTNAAABwFA6PyMf,https://api.spotify.com/v1/audio-analysis/3YetezSfTNAAABwFA6PyMf,257840,4,2018-05-15T13:36:40Z,6pRJGsw83fa589CyR4bAGb,Rui En,singaporean mandopop,https://i.scdn.co/image/ab67616d0000b273f82a2226131d2aa64899822d,Can't Stand It,26
0.517,0.38,1,-10.745,1,0.0305,0.867,0,0.118,0.233,111.899,audio_features,6JIysoFg1r4BNVxGFJxNkp,spotify:track:6JIysoFg1r4BNVxGFJxNkp,https://api.spotify.com/v1/tracks/6JIysoFg1r4BNVxGFJxNkp,https://api.spotify.com/v1/audio-analysis/6JIysoFg1r4BNVxGFJxNkp,246688,4,2018-05-10T04:58:25Z,6qi72orb10gTm8uiKSJXV5,Jolin Tsai,mandopop,https://i.scdn.co/image/ab67616d0000b2737d513db64002aa64c4546055,我,40
0.62,0.881,1,-5.851,0,0.0372,0.0585,0.714,0.311,0.415,126.035,audio_features,0JhKJg5ejeQ8jq89UQtnw8,spotify:track:0JhKJg5ejeQ8jq89UQtnw8,https://api.spotify.com/v1/tracks/0JhKJg5ejeQ8jq89UQtnw8,https://api.spotify.com/v1/audio-analysis/0JhKJg5ejeQ8jq89UQtnw8,199904,4,2018-04-27T06:14:25Z,4mkvtXQd6rD7zuAHhexEvb,Avicii,big room,https://i.scdn.co/image/ab67616d0000b273aed5951fadce99484bc2caba,Levels - Radio Edit,22
0.506,0.472,3,-7.006,1,0.0309,0.646,0,0.164,0.374,128.179,audio_features,5q6MzX0StAZvYcO02GzreC,spotify:track:5q6MzX0StAZvYcO02GzreC,https://api.spotify.com/v1/tracks/5q6MzX0StAZvYcO02GzreC,https://api.spotify.com/v1/audio-analysis/5q6MzX0StAZvYcO02GzreC,255705,4,2018-04-25T12:52:10Z,4QUDMVhCj9fDvJSyiXzZNy,F.I.R.飛兒樂團,mandopop,https://i.scdn.co/image/ab67616d0000b2737597ed32dc2e288e6ed3e761,我最愛的人,20
0.531,0.503,2,-6.428,1,0.0307,0.361,0,0.361,0.148,136.054,audio_features,61CBAiEHKcNOMROfdUKwQF,spotify:track:61CBAiEHKcNOMROfdUKwQF,https://api.spotify.com/v1/tracks/61CBAiEHKcNOMROfdUKwQF,https://api.spotify.com/v1/audio-analysis/61CBAiEHKcNOMROfdUKwQF,284547,4,2018-04-25T00:17:08Z,292u5UFR5YisLdX3DbtXbQ,Cyndi Wang,mandopop,https://i.scdn.co/image/ab67616d0000b2737f0fc62227dcea2ff1a7c34c,抱著你哭,18
0.53,0.509,11,-5.203,1,0.0305,0.293,0,0.114,0.188,129.994,audio_features,7vTK8BCubClKZb6khbF16d,spotify:track:7vTK8BCubClKZb6khbF16d,https://api.spotify.com/v1/tracks/7vTK8BCubClKZb6khbF16d,https://api.spotify.com/v1/audio-analysis/7vTK8BCubClKZb6khbF16d,263493,4,2018-04-24T14:53:18Z,1w0I8OVy48ftg8pOqsVucl,Cyndi Wang,mandopop,https://i.scdn.co/image/ab67616d0000b27390e16d79a0d7b1bcaa6d07e8,因為是你,13
0.598,0.7,4,-4.275,1,0.0367,0.758,0,0.141,0.374,126.097,audio_features,29ludHQVlWypVk9VRcU01E,spotify:track:29ludHQVlWypVk9VRcU01E,https://api.spotify.com/v1/tracks/29ludHQVlWypVk9VRcU01E,https://api.spotify.com/v1/audio-analysis/29ludHQVlWypVk9VRcU01E,239600,4,2018-04-24T14:48:04Z,6Bbxn3eJPIDbBjLxzZHe6l,Cyndi Wang,mandopop,https://i.scdn.co/image/ab67616d0000b273bfe85157d3d1ca9cec22d242,這就是愛,26
0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,audio_features,4h8VwCb1MTGoLKueQ1WgbD,spotify:track:4h8VwCb1MTGoLKueQ1WgbD,https://api.spotify.com/v1/tracks/4h8VwCb1MTGoLKueQ1WgbD,https://api.spotify.com/v1/audio-analysis/4h8VwCb1MTGoLKueQ1WgbD,247427,4,2018-04-23T08:32:05Z,1s9tU91VJt4sU5owi29GD3,Avicii,big room,https://i.scdn.co/image/475a5d46cf92bccce46ab199bd68169e441df699,Wake Me Up,84
0.706,0.512,4,-7.687,1,0.0973,0.399,0.00000138,0.183,0.474,87.034,audio_features,5pU3LVebfaEf8m2buAfYBH,spotify:track:5pU3LVebfaEf8m2buAfYBH,https://api.spotify.com/v1/tracks/5pU3LVebfaEf8m2buAfYBH,https://api.spotify.com/v1/audio-analysis/5pU3LVebfaEf8m2buAfYBH,217655,4,2018-04-23T08:03:15Z,22GUqWWTnYDOGigMSR9LMM,Mads Langer,danish pop,https://i.scdn.co/image/ab67616d0000b273286a49f9be87ef52890e1229,All The Time  Sometimes,40
0.685,0.327,3,-9.594,1,0.0297,0.888,0.00000993,0.11,0.31,132.032,audio_features,2G9LRtfJLSl6KLDwoFl1PK,spotify:track:2G9LRtfJLSl6KLDwoFl1PK,https://api.spotify.com/v1/tracks/2G9LRtfJLSl6KLDwoFl1PK,https://api.spotify.com/v1/audio-analysis/2G9LRtfJLSl6KLDwoFl1PK,214387,4,2018-04-16T03:08:43Z,2Ls133lPTMgvchm8wdTErE,Yisa Yu,mainland chinese pop,https://i.scdn.co/image/ab67616d0000b2731cda19730e48194dead7043a,愛你一萬年,22
0.505,0.594,5,-6.08,1,0.0301,0.761,0,0.189,0.165,117.017,audio_features,3kwWhrokz3rbRc0Xv3Q7IB,spotify:track:3kwWhrokz3rbRc0Xv3Q7IB,https://api.spotify.com/v1/tracks/3kwWhrokz3rbRc0Xv3Q7IB,https://api.spotify.com/v1/audio-analysis/3kwWhrokz3rbRc0Xv3Q7IB,268787,4,2018-04-14T11:17:40Z,2C7awZHJtgQymvGmX4FPX2,Angela Chang,c-pop,https://i.scdn.co/image/ab67616d0000b273cfb59ec085ff8e54a6708975,藍眼睛,34
0.509,0.628,1,-5.603,0,0.0288,0.447,0,0.0872,0.397,159.831,audio_features,6HmGUhkGZqLBncW2b8jPuw,spotify:track:6HmGUhkGZqLBncW2b8jPuw,https://api.spotify.com/v1/tracks/6HmGUhkGZqLBncW2b8jPuw,https://api.spotify.com/v1/audio-analysis/6HmGUhkGZqLBncW2b8jPuw,246667,4,2018-04-12T10:51:43Z,4QUDMVhCj9fDvJSyiXzZNy,F.I.R.飛兒樂團,mandopop,https://i.scdn.co/image/ab67616d0000b2737597ed32dc2e288e6ed3e761,眷戀,35
0.577,0.663,9,-7.714,0,0.0368,0.77,0.176,0.0955,0.184,120.016,audio_features,3St526mRiPWRtvLnOCJmYF,spotify:track:3St526mRiPWRtvLnOCJmYF,https://api.spotify.com/v1/tracks/3St526mRiPWRtvLnOCJmYF,https://api.spotify.com/v1/audio-analysis/3St526mRiPWRtvLnOCJmYF,238257,4,2018-04-12T03:56:32Z,33aixcexl6feKZI7pWsbp8,Shallou,electropop,https://i.scdn.co/image/ab67616d0000b273392dc45ee306d330f9ded0c1,Vignette,31
0.209,0.318,0,-11.246,0,0.0421,0.758,0.000141,0.136,0.18,189.393,audio_features,7rNfr5JYYyg3a8JniQBRTH,spotify:track:7rNfr5JYYyg3a8JniQBRTH,https://api.spotify.com/v1/tracks/7rNfr5JYYyg3a8JniQBRTH,https://api.spotify.com/v1/audio-analysis/7rNfr5JYYyg3a8JniQBRTH,326600,3,2018-04-08T01:11:17Z,2HlTxvNeEHOofZi9qlUptw,Angela Chang,c-pop,https://i.scdn.co/image/ab67616d0000b273e348b70e488d6d305290cea9,情人流浪記 - Live,20
0.538,0.419,2,-7.975,0,0.026,0.503,0.00000235,0.158,0.122,99.936,audio_features,6naetG3pmmwIlft7HIi8Tm,spotify:track:6naetG3pmmwIlft7HIi8Tm,https://api.spotify.com/v1/tracks/6naetG3pmmwIlft7HIi8Tm,https://api.spotify.com/v1/audio-analysis/6naetG3pmmwIlft7HIi8Tm,321369,4,2018-04-08T01:11:12Z,3V9ti63XiBZkMZuA0OBMlr,Angela Chang,c-pop,https://i.scdn.co/image/ab67616d0000b2734f0542b0360ef1458bbd5c29,阿刁,0
0.36,0.334,5,-8.512,1,0.0306,0.858,0.0000021,0.0951,0.137,130.637,audio_features,2CTAAr1Hd21pEvyjxUHHGC,spotify:track:2CTAAr1Hd21pEvyjxUHHGC,https://api.spotify.com/v1/tracks/2CTAAr1Hd21pEvyjxUHHGC,https://api.spotify.com/v1/audio-analysis/2CTAAr1Hd21pEvyjxUHHGC,268507,4,2018-04-05T05:35:20Z,5eBBWj4R69YZ0WSajD1YWw,Hebe Tien,c-pop,https://i.scdn.co/image/ab67616d0000b2730453d04a3ff85bb927f721f0,愛了很久的朋友(電影「後來的我們」插曲),57
0.621,0.487,8,-6.966,0,0.0385,0.097,0,0.183,0.428,165.826,audio_features,0Mb9p9HsWTkyJpXGmXArOW,spotify:track:0Mb9p9HsWTkyJpXGmXArOW,https://api.spotify.com/v1/tracks/0Mb9p9HsWTkyJpXGmXArOW,https://api.spotify.com/v1/audio-analysis/0Mb9p9HsWTkyJpXGmXArOW,188500,4,2018-04-02T08:23:55Z,3qkZS6WeLFibRTMMPTvi78,Kuizz,malaysian indie,https://i.scdn.co/image/ab67616d0000b2732b1b57077ebb5f0f8f81a16f,Vibe,34
0.502,0.413,4,-7.373,1,0.039,0.872,0,0.213,0.474,175.507,audio_features,1EVVa8EtTKVMsCw35uJP0j,spotify:track:1EVVa8EtTKVMsCw35uJP0j,https://api.spotify.com/v1/tracks/1EVVa8EtTKVMsCw35uJP0j,https://api.spotify.com/v1/audio-analysis/1EVVa8EtTKVMsCw35uJP0j,217560,4,2018-04-02T07:22:42Z,51qJaDNYXndzT3HqRL4F3L,Charlie Puth,dance pop,https://i.scdn.co/image/ab67616d0000b27305c7664cd5d897ed7d209b5f,Change (feat. James Taylor),10
0.726,0.708,7,-6.908,0,0.356,0.303,0,0.348,0.417,105.084,audio_features,7wvYmO5QscgIDDT0eNwbYX,spotify:track:7wvYmO5QscgIDDT0eNwbYX,https://api.spotify.com/v1/tracks/7wvYmO5QscgIDDT0eNwbYX,https://api.spotify.com/v1/audio-analysis/7wvYmO5QscgIDDT0eNwbYX,200133,4,2018-03-31T06:25:55Z,5fO4XvsuL6yeWquLaWXZOK,Shawn Mendes,canadian pop,https://i.scdn.co/image/ab67616d0000b27303312590ee9819db3f2d094d,Lost In Japan,18
0.68,0.346,7,-6.533,1,0.0302,0.231,0,0.26,0.224,95.952,audio_features,4KnnWpUyPfQD6X5SQSTlH3,spotify:track:4KnnWpUyPfQD6X5SQSTlH3,https://api.spotify.com/v1/tracks/4KnnWpUyPfQD6X5SQSTlH3,https://api.spotify.com/v1/audio-analysis/4KnnWpUyPfQD6X5SQSTlH3,223562,4,2018-03-23T14:31:19Z,1NuCGiddS5MLz3XU2QViaK,Daniel Schulz,scandipop,https://i.scdn.co/image/ab67616d0000b273949cb4d6ff8b7f7f4fdb24e5,Turn Back Time,67
0.513,0.639,3,-6.487,0,0.0289,0.213,0,0.0961,0.353,142.143,audio_features,4hRmOCy1vjkKo8FMSYrbIP,spotify:track:4hRmOCy1vjkKo8FMSYrbIP,https://api.spotify.com/v1/tracks/4hRmOCy1vjkKo8FMSYrbIP,https://api.spotify.com/v1/audio-analysis/4hRmOCy1vjkKo8FMSYrbIP,226240,4,2018-03-16T07:06:47Z,4xfN5uchL7U9aV56ggo8WH,Eve Ai,mandopop,https://i.scdn.co/image/ab67616d0000b2730b78dbcf24888834fee4539d,學會了,38
0.548,0.373,11,-10.504,1,0.0301,0.702,0.00000289,0.107,0.247,114.819,audio_features,009j4tQyJC53rmgTuXil9E,spotify:track:009j4tQyJC53rmgTuXil9E,https://api.spotify.com/v1/tracks/009j4tQyJC53rmgTuXil9E,https://api.spotify.com/v1/audio-analysis/009j4tQyJC53rmgTuXil9E,274960,4,2018-03-16T03:08:32Z,4mWCzSBfHnpKRU3vsqhEJc,Eve Ai,mandopop,https://i.scdn.co/image/ab67616d0000b273015f3894e1cc1ec0a40c4925,愛是這樣,38
0.308,0.319,9,-7.361,1,0.031,0.809,0.0000281,0.0992,0.259,140.917,audio_features,1dIKxlEtHBABzk1DlRNCxc,spotify:track:1dIKxlEtHBABzk1DlRNCxc,https://api.spotify.com/v1/tracks/1dIKxlEtHBABzk1DlRNCxc,https://api.spotify.com/v1/audio-analysis/1dIKxlEtHBABzk1DlRNCxc,322880,4,2018-03-15T06:32:20Z,41n9ha1UOGQHnxAoclLkU1,LaLa Hsu,c-pop,https://i.scdn.co/image/ab67616d0000b273a699eb1e40bb5cc52c1fc634,灰色,47
0.719,0.568,6,-10.066,0,0.122,0.551,0,0.135,0.855,88.03,audio_features,5zwA8i4a43pfHG0RDAc2In,spotify:track:5zwA8i4a43pfHG0RDAc2In,https://api.spotify.com/v1/tracks/5zwA8i4a43pfHG0RDAc2In,https://api.spotify.com/v1/audio-analysis/5zwA8i4a43pfHG0RDAc2In,212230,4,2018-03-15T03:49:11Z,7uUwEcSo9azXQ8FuymaLgh,Julia Peng,c-pop,https://i.scdn.co/image/ab67616d0000b273cb20d49e71cff318337a995a,關你屁事啊,29
0.609,0.418,10,-7.775,1,0.0313,0.683,0,0.131,0.213,123.992,audio_features,7oOK0uOXBVb1nhycIeOGoD,spotify:track:7oOK0uOXBVb1nhycIeOGoD,https://api.spotify.com/v1/tracks/7oOK0uOXBVb1nhycIeOGoD,https://api.spotify.com/v1/audio-analysis/7oOK0uOXBVb1nhycIeOGoD,211339,4,2018-03-12T05:20:48Z,6qY9eWyzOm1C1qLD4mVRp6,Nicky Lee,mandopop,https://i.scdn.co/image/ab67616d0000b273aaf30adb4f0b06fc85c889a1,脫單,36
0.458,0.564,2,-7.693,1,0.036,0.384,0,0.247,0.147,181.949,audio_features,54vr6JXJntQFEVFz3fAWhN,spotify:track:54vr6JXJntQFEVFz3fAWhN,https://api.spotify.com/v1/tracks/54vr6JXJntQFEVFz3fAWhN,https://api.spotify.com/v1/audio-analysis/54vr6JXJntQFEVFz3fAWhN,271800,4,2018-03-08T07:31:18Z,5CXNdpVXr3STR9MJLGEJAp,Deserts Chang,chinese indie,https://i.scdn.co/image/ab67616d0000b2732ac7e0acf2a20abe46b96605,艷火,22
0.703,0.573,8,-6.74,1,0.0273,0.536,0,0.0898,0.462,108.038,audio_features,0LTXne4eVpn3ldNf20439U,spotify:track:0LTXne4eVpn3ldNf20439U,https://api.spotify.com/v1/tracks/0LTXne4eVpn3ldNf20439U,https://api.spotify.com/v1/audio-analysis/0LTXne4eVpn3ldNf20439U,236471,4,2018-03-04T06:48:20Z,1ZJu9Pssl6lhXa5tyeKjVy,Niko Sun,mainland chinese pop,https://i.scdn.co/image/ab67616d0000b273525083e25e3f7572eb59cebf,回憶那麼傷,48
0.384,0.553,2,-6.937,1,0.0398,0.693,0,0.136,0.337,138.271,audio_features,1YfDfk1s3U1iexGila4UC2,spotify:track:1YfDfk1s3U1iexGila4UC2,https://api.spotify.com/v1/tracks/1YfDfk1s3U1iexGila4UC2,https://api.spotify.com/v1/audio-analysis/1YfDfk1s3U1iexGila4UC2,242571,4,2018-03-04T06:13:44Z,5J18xMQkkjpZYvZfrdu8SG,Tia Ray,chinese jazz,https://i.scdn.co/image/ab67616d0000b2733de69fc0d294d8a4ea4e3db8,說散就散 - "前任3: 再見前任" 電影主題曲,55
0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,audio_features,3GCdLUSnKSMJhs4Tj6CV3s,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,https://api.spotify.com/v1/tracks/3GCdLUSnKSMJhs4Tj6CV3s,https://api.spotify.com/v1/audio-analysis/3GCdLUSnKSMJhs4Tj6CV3s,232187,4,2018-02-24T03:38:53Z,3pLdWdkj83EYfDN6H2N8MR,Kendrick Lamar,conscious hip hop,https://i.scdn.co/image/2ce9cc82df2088f6212512262ec9ba63f173eb4c,All The Stars (with SZA),79
0.6,0.468,8,-9.126,1,0.0335,0.865,0.00000313,0.104,0.203,123.987,audio_features,25pWemriUQVrZ3yIiS2IBf,spotify:track:25pWemriUQVrZ3yIiS2IBf,https://api.spotify.com/v1/tracks/25pWemriUQVrZ3yIiS2IBf,https://api.spotify.com/v1/audio-analysis/25pWemriUQVrZ3yIiS2IBf,205424,4,2018-02-16T07:15:41Z,0zMV4uDNTSQAiphN3cVzQ0,Eason Chan,c-pop,https://i.scdn.co/image/ab67616d0000b273822b40ed87abd5054b48f0aa,十年,61
0.355,0.34,9,-11.233,1,0.0407,0.913,0.00000197,0.106,0.201,115.341,audio_features,3AIvgFB3YTo349ZlcfOnOo,spotify:track:3AIvgFB3YTo349ZlcfOnOo,https://api.spotify.com/v1/tracks/3AIvgFB3YTo349ZlcfOnOo,https://api.spotify.com/v1/audio-analysis/3AIvgFB3YTo349ZlcfOnOo,261240,4,2018-02-16T07:15:15Z,41n9ha1UOGQHnxAoclLkU1,LaLa Hsu,c-pop,https://i.scdn.co/image/ab67616d0000b273a699eb1e40bb5cc52c1fc634,言不由衷,52
0.766,0.179,9,-13.616,1,0.074,0.45,0.902,0.0932,0.858,72.488,audio_features,6580cF0l1Q2ACGnFIpZhC7,spotify:track:6580cF0l1Q2ACGnFIpZhC7,https://api.spotify.com/v1/tracks/6580cF0l1Q2ACGnFIpZhC7,https://api.spotify.com/v1/audio-analysis/6580cF0l1Q2ACGnFIpZhC7,104398,4,2018-02-01T07:05:09Z,6JcsxfyYTA2sZa8u7YVfR8,Minthaze,chillhop,https://i.scdn.co/image/ab67616d0000b27397afaac17118a8d8f6aea240,Divinity,1
0.651,0.76,7,-3.377,1,0.054,0.351,0,0.151,0.673,96.204,audio_features,2IQB5iBapo0Y37Yc0PtIZc,spotify:track:2IQB5iBapo0Y37Yc0PtIZc,https://api.spotify.com/v1/tracks/2IQB5iBapo0Y37Yc0PtIZc,https://api.spotify.com/v1/audio-analysis/2IQB5iBapo0Y37Yc0PtIZc,141875,4,2018-02-01T03:22:09Z,7qCZ7hu4uJKHGAbQvdBgVG,Lulleaux,deep tropical house,https://i.scdn.co/image/ab67616d0000b273ed1453a4f34ce9c5d78e0670,Contact,60
0.495,0.543,5,-7.276,1,0.0418,0.499,0,0.092,0.393,149.61,audio_features,5hVaRXaXgpN9lNK61oyz2I,spotify:track:5hVaRXaXgpN9lNK61oyz2I,https://api.spotify.com/v1/tracks/5hVaRXaXgpN9lNK61oyz2I,https://api.spotify.com/v1/audio-analysis/5hVaRXaXgpN9lNK61oyz2I,264227,4,2018-01-18T02:23:25Z,4mWCzSBfHnpKRU3vsqhEJc,Eve Ai,mandopop,https://i.scdn.co/image/ab67616d0000b273015f3894e1cc1ec0a40c4925,寂寞無害 - 八大韓劇”拜託了媽媽”片頭曲,48
0.635,0.35,7,-10.591,1,0.0284,0.754,0,0.0743,0.307,130.067,audio_features,2AllsVsmrJkEwXPXwDBCQu,spotify:track:2AllsVsmrJkEwXPXwDBCQu,https://api.spotify.com/v1/tracks/2AllsVsmrJkEwXPXwDBCQu,https://api.spotify.com/v1/audio-analysis/2AllsVsmrJkEwXPXwDBCQu,211251,4,2018-01-17T14:13:48Z,0gun3Wf4rgYljgCXjz7PY7,Eason Chan,c-pop,https://i.scdn.co/image/ab67616d0000b2732bd5a73f995dfbc09c4bd42b,單車,54
0.556,0.442,10,-6.557,1,0.0337,0.857,0,0.108,0.364,77.878,audio_features,5niImrS3tokLyQ8uHKswt1,spotify:track:5niImrS3tokLyQ8uHKswt1,https://api.spotify.com/v1/tracks/5niImrS3tokLyQ8uHKswt1,https://api.spotify.com/v1/audio-analysis/5niImrS3tokLyQ8uHKswt1,266558,3,2018-01-15T04:16:47Z,181c4IPOvcJphA0ZKAZIeW,A-Mei Chang,c-pop,https://i.scdn.co/image/e1e59ce2189904564421582f73fd62679b87fba6,身後,54
0.512,0.311,8,-7.083,1,0.0314,0.889,0,0.112,0.271,80.884,audio_features,4a5FvWpFaCs3YOzEnnpgR0,spotify:track:4a5FvWpFaCs3YOzEnnpgR0,https://api.spotify.com/v1/tracks/4a5FvWpFaCs3YOzEnnpgR0,https://api.spotify.com/v1/audio-analysis/4a5FvWpFaCs3YOzEnnpgR0,333549,4,2018-01-15T04:16:44Z,181c4IPOvcJphA0ZKAZIeW,A-Mei Chang,c-pop,https://i.scdn.co/image/e1e59ce2189904564421582f73fd62679b87fba6,連名帶姓,61
0.687,0.515,0,-8.253,1,0.0289,0.0104,0,0.126,0.0938,112.008,audio_features,7oC9o6otwETE5g4WOFgf2x,spotify:track:7oC9o6otwETE5g4WOFgf2x,https://api.spotify.com/v1/tracks/7oC9o6otwETE5g4WOFgf2x,https://api.spotify.com/v1/audio-analysis/7oC9o6otwETE5g4WOFgf2x,237488,4,2018-01-12T04:11:03Z,6aww0UfaXk77wcsNgqqYWn,Julia Wu,chinese electropop,https://i.scdn.co/image/ab67616d0000b2734a0b5f9bf34cadcae6d3dfff,夜晚,32
0.627,0.568,5,-7.092,1,0.0352,0.301,0,0.168,0.472,127.774,audio_features,18Xhz4X1faEZ5iLFYz8Bl9,spotify:track:18Xhz4X1faEZ5iLFYz8Bl9,https://api.spotify.com/v1/tracks/18Xhz4X1faEZ5iLFYz8Bl9,https://api.spotify.com/v1/audio-analysis/18Xhz4X1faEZ5iLFYz8Bl9,188743,4,2018-01-12T03:48:45Z,6aww0UfaXk77wcsNgqqYWn,Julia Wu,chinese electropop,https://i.scdn.co/image/ab67616d0000b2734a0b5f9bf34cadcae6d3dfff,Need You Now,37
0.591,0.349,3,-9.082,1,0.0363,0.634,0,0.111,0.323,131.927,audio_features,6zH8Y1jVv8HCPMTjLZQO94,spotify:track:6zH8Y1jVv8HCPMTjLZQO94,https://api.spotify.com/v1/tracks/6zH8Y1jVv8HCPMTjLZQO94,https://api.spotify.com/v1/audio-analysis/6zH8Y1jVv8HCPMTjLZQO94,268350,3,2018-01-12T03:48:38Z,6aww0UfaXk77wcsNgqqYWn,Julia Wu,chinese electropop,https://i.scdn.co/image/ab67616d0000b2734a0b5f9bf34cadcae6d3dfff,你是不是有點動心,55
0.314,0.286,10,-10.191,1,0.035,0.935,0.0258,0.0999,0.278,172.021,audio_features,3DDGhkxq3FeUorZppSgeLE,spotify:track:3DDGhkxq3FeUorZppSgeLE,https://api.spotify.com/v1/tracks/3DDGhkxq3FeUorZppSgeLE,https://api.spotify.com/v1/audio-analysis/3DDGhkxq3FeUorZppSgeLE,208154,4,2018-01-11T06:26:25Z,2BWTPrj9yBBC79fCByZ2Tv,Lily Allen,dance pop,https://i.scdn.co/image/ab67616d0000b273898001fed87ec92038aec2ff,Somewhere Only We Know,67
0.37,0.499,0,-7.931,1,0.0484,0.523,0.00000322,0.112,0.351,144.506,audio_features,5qH9ex7mGsQ5qLYbxFpvSj,spotify:track:5qH9ex7mGsQ5qLYbxFpvSj,https://api.spotify.com/v1/tracks/5qH9ex7mGsQ5qLYbxFpvSj,https://api.spotify.com/v1/audio-analysis/5qH9ex7mGsQ5qLYbxFpvSj,242557,4,2018-01-09T06:16:43Z,3OMkU9ibD8lbOeHvkRdLAD,Janice Vidal,c-pop,https://i.scdn.co/image/ab67616d0000b273a0528a7b9249b21a7cb4b1e6,想像空間,17
0.774,0.62,1,-5.369,1,0.0619,0.174,0,0.0933,0.304,118.014,audio_features,7DrmQKVVy5X3MftrdpIVVu,spotify:track:7DrmQKVVy5X3MftrdpIVVu,https://api.spotify.com/v1/tracks/7DrmQKVVy5X3MftrdpIVVu,https://api.spotify.com/v1/audio-analysis/7DrmQKVVy5X3MftrdpIVVu,232551,4,2018-01-05T16:41:31Z,1qvLKCq4Xh355Fq0VswCpH,Maroon 5,pop,https://i.scdn.co/image/ab67616d0000b273d87fe4a7e157a1ecb7566ef5,Denim Jacket,2
